48.88549805,2.250112057,5.679999828
48.88552094,2.250173092,5.679999828
48.88555145,2.25026989,5.570000172
48.88557434,2.250335932,5.570000172
48.88562393,2.250464916,5.570000172
48.88565063,2.250533104,5.559999943
48.88571548,2.25112009,5.559999943
48.88713837,2.25286603,5.559999943
48.88777924,2.251748085,5.559999943
48.88777924,2.251748085,5.559999943
48.88890457,2.247411966,5.349999905
48.88917542,2.246409893,5.349999905
48.88932037,2.245877028,5.329999924
48.88939285,2.245609999,4.369999886
48.88962173,2.24477005,4.369999886
48.88962173,2.24477005,4.369999886
48.88962173,2.24477005,4.369999886
48.88972473,2.244395971,4.369999886
48.88975906,2.244257927,4.369999886
48.88975906,2.244257927,4.369999886
48.89003372,2.243372917,4.369999886
48.8911438,2.239767075,4.269999981
48.89122772,2.239451885,4.269999981
48.89151764,2.238339901,4.269999981
48.891716,2.237571955,4.269999981
48.89241028,2.234299898,3.720000029
48.8925209,2.233781099,3.720000029
48.89270782,2.232999086,3.619999886
48.89409256,2.227250099,3.289999962
48.88562393,2.250464916,6.639999866
48.88562393,2.250464916,6.309999943
48.88799667,2.25364995,5.989999771
48.88845062,2.254173994,5.880000114
48.88894653,2.254791021,5.880000114
48.88950348,2.254667044,5.329999924
48.88944626,2.254594088,5.329999924
48.88926315,2.254489899,5.329999924
48.88883972,2.254216909,5.25
48.88883972,2.254216909,5.25
48.88856888,2.253957033,5.230000019
48.88788605,2.251357079,4.599999905
48.88798141,2.251024008,4.599999905
48.88928223,2.246009111,4.369999886
48.88939285,2.245609999,4.369999886
48.88949966,2.245224953,4.369999886
48.8895607,2.24499011,4.369999886
48.88962173,2.24477005,4.369999886
48.88965225,2.244652987,4.300000191
48.89086151,2.240884066,4.050000191
48.89102554,2.240211964,4.050000191
48.89221573,2.235246897,3.720000029
48.89234161,2.234642982,3.720000029
48.89248276,2.233956099,3.720000029
48.89270782,2.232999086,3.720000029
48.89270782,2.232999086,3.720000029
48.8929863,2.231890917,3.720000029
48.89309692,2.231446028,3.720000029
48.89330673,2.230622053,3.720000029
48.88557434,2.250335932,5.679999828
48.88565826,2.250551939,5.679999828
48.88567352,2.25058794,5.659999847
48.88567352,2.25058794,5.570000172
48.88664627,2.252383947,5.559999943
48.88664627,2.252383947,4.599999905
48.88815689,2.253825903,4.599999905
48.88786697,2.252932072,4.579999924
48.89081573,2.241067886,4.050000191
48.89086151,2.240884066,4.050000191
48.89099121,2.240362883,4.050000191
48.8911438,2.239767075,4.050000191
48.89122772,2.239451885,3.940000057
48.89162064,2.237936974,3.940000057
48.89234161,2.234642982,3.720000029
48.8925209,2.233781099,3.720000029
48.89270782,2.232999086,3.619999886
48.89281845,2.232559919,3.619999886
48.8929863,2.231890917,3.619999886
48.89330673,2.230622053,3.619999886
48.89350128,2.229835033,3.619999886
48.89372635,2.2288239,3.619999886
48.89409256,2.227250099,3.619999886
48.89431381,2.226319075,3.619999886
48.88570786,2.250993013,6
48.88572311,2.251238108,5.349999905
48.88589478,2.251526117,4.900000095
48.88894653,2.254791021,4.269999981
48.88912964,2.255014896,4.25
48.88785172,2.25148201,4.050000191
48.88788605,2.251357079,3.940000057
48.89041138,2.242331982,3.720000029
48.89076233,2.241252899,3.619999886
48.891716,2.237571955,3.400000095
48.89195633,2.236562967,3.289999962
48.89320374,2.231019974,3.069999933
48.8934021,2.230231047,2.970000029
48.88531113,2.249614954,5.679999828
48.88549805,2.250112057,5.659999847
48.88562393,2.250464916,5.559999943
48.88568878,2.250653028,4.699999809
48.88570786,2.250993013,4.699999809
48.88572311,2.251238108,4.699999809
48.88589478,2.251526117,4.699999809
48.88599014,2.251620054,4.699999809
48.88748169,2.253158092,4.269999981
48.88845062,2.254173994,4.269999981
48.88858795,2.254342079,4.269999981
48.88883972,2.254652023,4.269999981
48.88920593,2.255089998,4.269999981
48.88933182,2.255148888,4.269999981
48.88953781,2.25487709,4.25
48.89309692,2.231446028,3.720000029
48.89320374,2.231019974,3.720000029
48.8934021,2.230231047,3.720000029
48.89363861,2.229242086,3.720000029
48.89381027,2.228434086,3.720000029
48.89395142,2.227838039,3.720000029
48.89409256,2.227250099,3.720000029
48.89422226,2.226706028,3.720000029
48.88574982,2.251347065,4.699999809
48.88580704,2.251441956,4.599999905
48.88826752,2.249979973,4.269999981
48.89053345,2.241987944,3.400000095
48.89094925,2.240525007,3.289999962
48.88552094,2.250173092,13.38000011
48.88557434,2.250335932,8.819999695
48.88560104,2.250407934,5.989999771
48.88562393,2.250464916,4.699999809
48.88622665,2.251888037,4.699999809
48.88765717,2.253310919,4.699999809
48.88799667,2.25364995,4.579999924
48.88822556,2.250129938,4.579999924
48.88942719,2.245476961,4.269999981
48.88949966,2.245224953,4.269999981
48.89179993,2.237241983,3.400000095
48.89188004,2.236912012,3.400000095
48.89208221,2.235932112,3.400000095
48.89213562,2.235656023,3.400000095
48.89221573,2.235246897,3.400000095
48.89227676,2.234954119,3.400000095
48.89354706,2.229640961,3.069999933
48.89381027,2.228434086,3.069999933
48.89381027,2.228434086,3.069999933
48.89404678,2.227437019,3.069999933
48.89409256,2.227250099,3.069999933
48.89422226,2.226706028,2.970000029
48.88569641,2.250749111,6.639999866
48.88571548,2.25112009,6.309999943
48.88599014,2.251620054,5.349999905
48.8861084,2.251732111,5.329999924
48.88649368,2.252218008,4.269999981
48.88942719,2.245476961,4.050000191
48.88949966,2.245224953,3.940000057
48.89053345,2.241987944,3.400000095
48.89076233,2.241252899,3.289999962
48.88560104,2.250407934,4.369999886
48.88565445,2.250544071,4.369999886
48.88568878,2.250653028,4.369999886
48.88569641,2.250749111,4.269999981
48.88569641,2.250749111,4.269999981
48.88580704,2.251441956,4.269999981
48.88589478,2.251526117,4.269999981
48.88664627,2.252383947,4.269999981
48.88664627,2.252383947,4.269999981
48.88713837,2.25286603,4.269999981
48.88713837,2.25286603,4.269999981
48.88765717,2.253310919,4.269999981
48.88799667,2.25364995,4.269999981
48.88845062,2.254173994,4.269999981
48.88769531,2.252165079,4.050000191
48.88777924,2.251748085,4.050000191
48.88788605,2.251357079,4.050000191
48.8879509,2.251128912,4.050000191
48.88800812,2.250920057,3.940000057
48.88803864,2.2508111,3.940000057
48.88807297,2.250693083,3.940000057
48.88814926,2.250422955,3.940000057
48.88830566,2.24981904,3.940000057
48.88847351,2.249093056,3.069999933
48.88856125,2.248711109,3.069999933
48.88861084,2.24852109,3.069999933
48.88998413,2.243525982,3.069999933
48.89008713,2.243221045,3.069999933
48.89008713,2.243221045,3.069999933
48.89041138,2.242331982,3.069999933
48.89059448,2.24180603,3.069999933
48.8906517,2.241622925,2.970000029
48.89270782,2.232999086,2.970000029
48.88562393,2.250464916,4.369999886
48.88563919,2.250507116,4.269999981
48.88950348,2.254667044,4.050000191
48.88939285,2.245609999,3.720000029
48.8895607,2.24499011,3.619999886
48.89081573,2.241067886,3.400000095
48.89208221,2.235932112,3.289999962
48.89208221,2.235932112,3.069999933
48.89270782,2.232999086,2.970000029
48.89422226,2.226706028,2.089999914
48.88557434,2.250335932,5.679999828
48.88560104,2.250407934,4.699999809
48.88560104,2.250407934,4.369999886
48.8879509,2.251128912,4.269999981
48.88814926,2.250422955,3.619999886
48.88935852,2.24574399,2.970000029
48.89090729,2.240701914,2.74000001
48.89110184,2.239918947,2.660000086
48.89122772,2.239451885,2.640000105
48.89202118,2.23623395,2.420000076
48.89320374,2.231019974,2.369999886
48.88562393,2.250464916,5.010000229
48.88563919,2.250507116,4.599999905
48.88563919,2.250507116,4.599999905
48.88572311,2.251238108,4.369999886
48.88574982,2.251347065,4.369999886
48.88580704,2.251441956,4.269999981
48.8861084,2.251732111,4.269999981
48.88649368,2.252218008,4.269999981
48.88950729,2.254985094,4.050000191
48.88944626,2.254594088,3.400000095
48.88904572,2.254364967,3.400000095
48.88771057,2.252022028,3.069999933
48.88803864,2.2508111,3.069999933
48.88803864,2.2508111,3.069999933
48.88811111,2.250564098,2.970000029
48.88826752,2.249979973,2.970000029
48.88851547,2.248903036,2.970000029
48.88890457,2.247411966,2.75999999
48.88913345,2.246558905,2.640000105
48.88921356,2.246269941,2.640000105
48.8906517,2.241622925,2.420000076
48.89076233,2.241252899,2.420000076
48.89086151,2.240884066,2.420000076
48.89122772,2.239451885,2.420000076
48.89131546,2.239113092,2.420000076
48.89131546,2.239113092,2.420000076
48.89141083,2.238739967,2.420000076
48.89208221,2.235932112,2.420000076
48.89260864,2.233409882,2.089999914
48.89304352,2.231667042,1.99000001
48.89330673,2.230622053,1.99000001
48.89350128,2.229835033,1.99000001
48.88565063,2.250533104,4.369999886
48.88565063,2.250533104,4.269999981
48.88565826,2.250551939,4.050000191
48.88567352,2.25058794,3.940000057
48.88950729,2.254985094,3.400000095
48.89076233,2.241252899,3.069999933
48.89076233,2.241252899,2.970000029
48.89202118,2.23623395,2.089999914
48.89208221,2.235932112,1.99000001
48.88553238,2.250219107,4.699999809
48.88562393,2.250464916,4.599999905
48.88570023,2.250865936,4.269999981
48.88871765,2.254503012,3.720000029
48.88776779,2.252721071,3.619999886
48.89047241,2.242163897,3.400000095
48.89086151,2.240884066,3.289999962
48.88549805,2.250112057,4.369999886
48.88560104,2.250407934,4.269999981
48.88697052,2.252712011,3.400000095
48.88748169,2.253158092,3.289999962
